Shounen	Kenichi, Ippei, Daijirou, Hiyoshi & Megumi are the pilots of the Choudenji Machine Voltes V (5), Earth's defense against the Boazan and their terrible Beast Warriors.
Shounen	The plot thickens as the Go Brothers discover their true heritage and the truth behind their father's disappearance.
Shounen	Conflicts and mixed emotions hinder the Go Brothers at times but due to their unwavering desire to find their dad, they must go to the place where it all started.
Shounen	With the help of the rebels based on Earth and on the aliens' homeworld, the Voltes Team has another mission, remove the tyrant Zu Zanbajil and liberate the people of Boazan.
Shounen	A contest is made by the Fifth Hokage called Jonin vs Genin.
Shounen	The point is to collect crystals for points, with the higher-ranked Chunin and Jonin holding crystals worth more points.
Shounen	The Genin have blue crystals, while the Chunin and Jonin have red crystals.
Shounen	The video shows various fights between the Genin and Jonin, which each instance ending in the Jonin unknowingly losing their crystal (or discarding it).
Shounen	Mars is now almost entirely covered in water.
Shounen	Humanity exists in large city-ships that float through the open seas.
Shounen	But life is hard for those who live on Mars—the economy is in bad shape, work is scarce, and food is expensive and highly prized.
Shounen	Gram and his friends try to do the best they can, but the work keeps drying up.
Shounen	Some have taken to a life of piracy to combat the corruption in the government; one such group is the pirates of the feared Ship of Aurora.
Shounen	And the Earth government, which rules Mars, has dispatched a new team of military pilots to combat them.
Shounen	In their specialized mecha called Round Bucklers, they must make the seas of Mars safe for humanity.
Shounen	Caught in the wrong place at the wrong time, Gram finds himself on the run with the most notorious pirates on Mars.
Shounen	But here's the thing—he's starting to like them!
Shounen	Fifteen-year-old Kyosuke Kasuga moves to a new city and becomes enamored by one Madoka Ayukawa, whom often treats him coldly even though she seemed friendly the first time they met, when he caught her red straw hat on the stairs.
Shounen	Kyosuke also must try to avoid breaking the heart of the slightly childish Hikaru Hiyama, who fell in love with him after she saw him make an impossible shot with a basketball and who likes to shower him with affection.
Shounen	Also, just to make things interesting, Kyosuke, his sisters, his grandfather, and his cousins all have various powers (teleportation, psychokinesis, hypnosis, time travel, personality transference) which Kyosuke desperately tries to keep a secret, though some of the other family members have no such qualms against using their powers in public.
Shounen	The Straw Hats encounter a city in the middle of a whirlpool, called the Ocean's Navel, that is being destroyed by giant monsters.
Shounen	These monsters supposedly protect a treasure capable of granting wishes, but in the process of defeating these guardians, the crew ends up releasing another evil.
Shounen	(aired after Episode 53)
Shounen	At Daimon High School, kids settle their disputes by dueling with each other in the school's official K-Fight battle arena.
Shounen	Ryoko Mitsurugi, samurai girl and undefeated K-Fight champion, is called upon by a mysterious Priestess to protect the Earth from an invasion coming from the alternate universe of Solvania.
Shounen	She must face battles that will test her skills, her friendships, and her heart in order to find her true strength as a samurai warrior.
Shounen	The story takes place in warrior kingdom where a deadly martial art called Shadow Skill is practiced to defend the continued existence of the kingdom.
Shounen	Dreaming of becoming an invincible warrior one day, like the legendary warrior named Scar Face who has defeated 2,000 opponents, the boy named Cau Ban trains hard with his older adopted sister Elle who has mastered Shadow Skill.
Shounen	A deadly combat breaks out when a rouge pack of intruders suddenly assaults the castle to steal a box that contains a secret...
Shounen	Tenchi Masaki gets the surprise of his life when a teenage girl approaches him and calls him "Daddy."
Shounen	Believing that the girl is mistaking him for someone else, Tenchi brings her home to figure out what is going on, which turns out to be a big mistake.
Shounen	When the girl introduces herself as Mayuka Masaki, Tenchi's daughter, the Masaki household is thrown into yet another frenzy.
Shounen	Thinking that Mayuka is just taking advantage of Tenchi, the girls refuse to believe that she is really his child.
Shounen	However, when DNA testing reveals that Tenchi is indeed her father, Washuu comes to the conclusion that Mayuka is his daughter from the future, the result of a recent time distortion.
Shounen	With this new revelation, everyone tries to welcome Mayuka into their lives with the sole exception being Ryouko Hakubi, who senses something sinister lurking beneath Mayuka's charm.
Shounen	Thousands of years ago, it was a time of witchcraft and dark magic.
Shounen	An evil sorceress has bewitched the emperor of the mighty dynasty and he has become a mindless puppet.
Shounen	The country is in shambles, and evil spirits lurk everywhere.
Shounen	The human world is on the verge of utter destruction.
Shounen	A bold mission is planned by the Confederation of the Immortal Masters.
Shounen	They send a young master wizard to hunt down the villains and evil warlocks in the devastated lands.
Shounen	It is the dark century and the people are suffering under the rule of the devil, Vandel, who is able to manipulate monsters.
Shounen	The Vandel Busters are a group of people who hunt these devils, and among them, the Zenon Squad is known to be the strongest busters on the continent.
Shounen	A young boy, Beet, dreams of joining the Zenon Squad.
Shounen	However, one day, as a result of Beet's fault, the Zenon squad was defeated by the devil, Beltose.
Shounen	The five dying busters sacrificed their life power into their five weapons, Saiga.
Shounen	After giving their weapons to Beet, they passed away.
Shounen	Years have passed since then and the young Vandel Buster, Beet, begins his adventure to carry out the Zenon Squad's will to put an end to the dark century.
Shounen	With five new kids and an exciting new mission in the Digital World, Digimon Frontier brings back all the great action and adventure of the last three seasons.
Shounen	Takuya, Kouji, Izumi, Junpei.
Shounen	and Tomoki meet each other in a train that takes them to the Digital World where a war against evil is being fought.
Shounen	The Angel digimon, Cherubimon, one of The three angels sent to save the World from the power-hungry Lucemon, has turned to the dark side and the entire Digital World is in peril.
Shounen	To fight this great battle, the five CHOSEN ONES must find the Densetsu no Spirit (Legendary Spirit).
Shounen	From crashing his bike to falling in lakes, Seina Yamada just cannot shake the bad luck that follows him.
Shounen	But his fortune begins to change when he is forcibly recruited into the Galaxy Police and ends up capturing the most pirates in the force.
Shounen	Now, Seina is no longer just the unfortunate boy from Earth; he is a man that pirates have come to fear.
Shounen	Despite his reputation, Seina is still the same clumsy guy, but at least he has Amane Kaunaq, a former model, and Kiriko Masaki, his long time friend, to keep him together.
Shounen	With their help, Seina sets out on an adventure in the hopes of becoming a great Galaxy Police Officer.
Shounen	In the world of Mushrambo, human life has all but come to an end.
Shounen	After a deadly virus threatened the extinction of mankind, a new race called the Enterrans was created to preserve life on Earth.
Shounen	However, relations between the Enterrans and their creators did not remain peaceful.
Shounen	Soon a war broke out with the Enterrans fighting against the humans and their robots.
Shounen	Ultimately the Enterrans were the victors of this conflict, renaming Earth as Enterra in honor of their victory.
Shounen	Before the last vestiges of humanity fell, one of the few remaining scientists put his daughter, Yakumo Shindou, into a sleep chamber.
Shounen	His hope was that his daughter would one day reawaken and find the human sanctuary known as Shinzo, reviving humanity and restoring peace between humans and Enterrans.
Shounen	Centuries have passed since the war; Yakumo now awakens and meets an Enterran named Mashura who pledges to assist in her quest.
Shounen	Also joined by the Enterrans Sago and Kutal, the group must now work to locate Yakumo's missing memories and locate Shinzo.
Shounen	But not every Enterran is as kind as Yakumo's new friends and some are prepared to commit any atrocity to prevent the return of humanity.
Shounen	Medabots—powerful robots granted artificial intelligence through special "medals"—serve at the whims of their owner.
Shounen	They are more commonly used in "Robbatling," a popular combat sport where two medabots face off against one another.
Shounen	In its professional form, Medafighters use their Medabots to qualify for the World Tournament and fight amongst the elite to gain the title of champion.
Shounen	Elementary schooler Ikki Tenryou has just gained his first Medabot: Metabee, an outdated model with no medal.
Shounen	Fortunately, however, Ikki manages to find a medal in the nearby river; but when Ikki places it into Metabee's head, the latter starts to exhibit strange behaviour.
Shounen	Short-tempered and rebellious, he refuses to obey Ikki's orders.
Shounen	However, to climb the ranks to the World Tournament, Ikki and Metabee must first learn to work together, no matter how difficult the prospect may seem…
Shounen	It seems like an ordinary day at the Masaki shrine until Tenchi wanders into the forest and disappears.
Shounen	Six months later, the movie picks up with Ryoko and Ayeka's continuing search for him all over Japan.
Shounen	They discover he is in another world with a strange woman―but they have no idea who she is or how to reach him, or even if he wants to see them again.
Shounen	In the other world, Tenchi strives to capture the image of a woman that keeps coming into his mind.
Shounen	The two worlds finally connect―but to what end, none of them know.
Shounen	In search for Araki Genzo, George Kodama finds himself in the small town of Kimujuku.
Shounen	George quickly realizes that he is unwelcome and is warned to leave as soon as possible.
Shounen	With two rival syndicates roaming the streets and a dark violent past, the town of Kimujuku isn't what it appears to be.
Shounen	George challenges the town of Kimujuku in order to reveal the towns dark hidden past and discover the truth.
Shounen	After his recent battle in space, Tenchi Masaki believes that his fighting days are over.
Shounen	Unfortunately, his life is far from peaceful since Aeka Jurai Masaki and Ryouko Hakubi—the two women giving him the most grief—cannot seem to get along, continuing to fight over who gets to be Tenchi's lover.
Shounen	Since their usual romantic strategies fail, Aeka and Ryouko decide to research how to woo a man.
Shounen	After spending hours going through shoujo manga, the two decide to act like the girls they've read about and put Tenchi through various scenarios, with the hope that he will fall in love with one of them.
Shounen	After Gravion was able to use its ultimate attack, the Zeravire threat seemed to have temporary stopped.
Shounen	However when it rises back up all of a sudden, the Earth Gult and its trump card, the super robot Gravion, is needed to defend this world again.
Shounen	All this while, the EFA is planning to create their own weapons to counter the Zeravire, the Grand Trooper.
Shounen	Now as they attempt to fend off the Zeravire, the people of the Earth Gult and EFA must protect their future as well as confront their pasts, and unveil the mysteries of the Zeravire.
Shounen	In the follow up to Shirow's classic anime, Al, Leona and their trusty steed, Bonaparte, continue to fight crime in New Port City, alongside the rest of the Tank Police.
Shounen	But a new threat appears in the form of a series of terrorist attacks, using the latest weapons technology.
Shounen	The Tank Police are out-numbered and out-gunned, but Al and Leona set out to discover who or what is behind these attacks.
Shounen	With massive explosions and high-speed chases, Leona often causes more damage than the criminals she pursues.
Shounen	Ai and Yu, after reading their parent's research and after their parents' disappearance, they decided to go on search for them.
Shounen	They ride a strange train to the Inner World in search of their parents and meets up with Lisa in the train and together they begin their journey within the Inner World.
Shounen	Taba and the Girls of Kagura Total Security Inc. specialize in jobs where their enemy are "Phantom Cats".
Shounen	They have a few run ins with the various Government agencies, as well as a gang of Phantom Cats; blowing up a lot of stuff along the way.
Shounen	When one of their own is kidnapped, they have to get her back.
Shounen	Taba and the Girls of Kagura Total Security Inc. are at it again.
Shounen	This time they have to battle a Gang of Phantom Cats and a mysterious enemy and assassin.
Shounen	And there are the run ins with the Government, the need for a new office, as well as sorting out the past to deal with.
Shounen	Luckily, they've got a stock pile of weapons and super technology to help.
Shounen	Maze wakes up in her house, everything is a wreck and she has amnesia.
Shounen	Before she can gather what has happened the girl Mill storms into her house thanking her for having saved her life.
Shounen	She tells Maze that her house suddenly fell down from the sky and crushed Mills pursuers under it.
Shounen	However before long they are both on the run from further pursuers who want their hands on princess Mill.
Shounen	They are only saved when Maze discovers that she has phantom light magical powers and can summon Mills family heirloom mecha.
Shounen	However her performance with the mecha is weak; that is until the sun goes down and she is turned in to a lecherous man.
Shounen	Soon other travellers join them as Maze tries to protect Mill and figure out what she is doing in this fantasy world.
Shounen	Maze has gained incredible powers traveling through time and space, but she has also acquired one rather large problem: every night she turns into a really horny man.
Shounen	Unfortunately, Maze must rescue an equally lascivious princess from a mysterious warrior cult.
Shounen	Still, the male version of Maze would rather be chasing tail than rescuing willing princesses.
Shounen	Louie, a brawny student at the mage's guild, is reluctantly accepted by three girls (Merrill-thief, Genie-fighter, and Melissa-priestess) as a companion for their adventuring party.
Shounen	As the foursome explore ruins, battle dark creatures, and make new friends, they also uncover a sinister plot within the kingdom.
Shounen	The year is around the 1920's and the darkness of the demons have arrived.
Shounen	Now, only the people with large amounts of spirit energy can save the Earth.
Shounen	The Flower Division is now going to be sent out destroy the demons for they're our only hope for survival with their new steam-powered machines and unique fighting techniques.
Shounen	The end of the demon wars has ended and now the Flower Division has been able to rest up after their fighting.
Shounen	The second Sakura Wars developes studies on every Flower Division Combatee in every episode while they go on their miscellanious adventures around Japan.
Shounen	In these earlier adventures of Lina Inverse and Naga the Serpent, learn how the two rivals first met.
Shounen	In their first adventure, the two rivals meet and run into a vampire during a rescue mission.
Shounen	Next, Lina is hired to be the bodyguard of a rich man's daughter, Sirene.
Shounen	Lina is at first very enthusiastic about it at first, as she is being paid very well, but Sirene keeps spending all of Lina's first half of pay.
Shounen	(She gets the other half later) She puts together a fake kidnapping to teach Sirene a lesson, but when she really gets kidnapped, she must team up with Naga to save her.
Shounen	In the final episode, Lina and Naga find themselves on seperate sides in a fashion war.
Shounen	For nearly a millennium, demons have imposed a magical barrier that has impeded the people trapped within it from reaching the outside world.
Shounen	Now that it is broken, several kingdoms seek to explore the lands that were once beyond their grasp.
Shounen	To this end, they establish a peace delegation to make contact with the inhabitants of the new world.
Shounen	Meanwhile, the young sorceress Lina Inverse receives a message from a mysterious woman named Filia ul Copt.
Shounen	When they meet, Filia expresses interest in hiring Lina and her friends, having heard of their great deeds, for a certain task that will take them to the outside realm.
Shounen	Despite that, Filia feels the need to put their strength to the test and pits them against a dragon in the middle of the city!
Shounen	After proving themselves, the sorceress and her fellow adventurers set off for the unexplored lands, where many adventures and a worrying prophecy await them.
Shounen	The world is about to be turned upside down for Hajime Murata.
Shounen	First, a strange alien ship appears over Tokyo, and then a mysterious new transfer student arrives at his school wearing an ancient school uniform.
Shounen	His name is Muryou, and with his arrival, everything begins to change.
Shounen	Students suddenly begin to display amazing psychic powers, a giant white guardian keeps appearing in the skies over the city to fight off gigantic alien creatures, and men with threatening weapons are haunting the shadows of the school grounds.
Shounen	With all these strange events taking place around him, Hajime is determined to figure out the truth about a world he thought he already knew.
Shounen	This is his story: a tale of aliens and humans, starships and spies, and friends who are often more than they appear.
Shounen	Join Hajime as he uncovers the mystery of Shingu: Secret of the Stellar Wars!
Shounen	The special of the day is Variable Geo-a brutal battle between waitresses who serve up generous portions of energy blasts and vicious side orders of murderous martial artistry.
Shounen	For buffed beauties who make below-minimum wages, VG is the perfect way to make some fast cash.
Shounen	The victorious walk away with millions, and the defeated lose everything (namely, all their clothes).
Shounen	But this high-stakes sport has dark forces and dubious practices behind the fun and games.
Shounen	Lethal injections make steroids seem like vitamins.
Shounen	Instead of team prayer, there's demonic possession.
Shounen	Athletic sponsors are malevolent corporations with a more frightening agenda than increased market share.
Shounen	It's all just part of the game.
Shounen	Millie Nocturne has one great goal in life: to be the best in the universe - at absolutely everything!
Shounen	But when she tries her hand at being the "best detective," she ends up an unwilling partner with two people who will change her life forever: Kane Blueriver, the psi-blade-wielding master of the starship Swordbreaker, and Canal, the smart-mouthed holographic image of the ship's computer.
Shounen	Join this unlikely trio on their adventures as they hurtle through space facing off against intergalactic crime lords, rogue starships, and hijackers dressed as chickens... and that's just the tip of the asteroid!
Shounen	It is the year 4999 - mankind has long abandoned war in favor of intergalactic competition through athletic events.
Shounen	One of which is an all-female contest for the coveted "Cosmo Beauty" title.
Shounen	Akari Kanzaki has just entered the University Satellite in hopes of becoming the latest Cosmic Beauty - a title held by her mother long ago.
Shounen	On her first few days in the university, she meets new friends, encounters fierce rivals, and struggles to become the best of all the Battle Athletes.
Shounen	Akari Kanzaki has just joined an all-girls academy in hopes of entering the University Satellite, an elite sports training facility.
Shounen	She wants to win the title of Cosmo Beauty - a title held years ago by her mother.
Shounen	It's not an easy task for her as fear, doubt and peer pressure get in her way, but friends, rivals and fans slowly encourage her to overcome her obstacles and become the best of the Battle Athletes.
Shounen	Echizen and the Seigaku regulars took a day off of their normal routines and went hiking on a mountain, where a tennis resort awaits their arrival.
Shounen	Expecting to do some special training, the team reaches the destination only to find their precious tennis courts taken over by a group of college tennis players.
Shounen	However, Ryoma is more than happy to teach them a thing or two about how to play "real" tennis.
Shounen	Mister is a "coyote" or space faring outlaw who has been sitting in prison for a year for a traffic offense.
Shounen	Ten days from release, he breaks out with the help of his old partners Bishop and Katana.
Shounen	He then seeks out Franka who has been left in his care by her dead father and takes her on a journey to find her father's treasure.
Shounen	On their heels are the federal investigators Angelica and Chelsea as well as the android assassins of the Criminal Guild, Madame Marciano's Twelve Sisters.
Shounen	Eva's birthday has just passed, and she hasn't heard from her father.
Shounen	Despising the Boarding School she attends, she escapes using her Rocket Bike that she just completed.
Shounen	Taking on the alias "Molly," Eva sneaks with the Earth team to Alwas for the Great Race because the winner of the race gets any one wish granted.
Shounen	Little does the Earth Team know what danger awaits them...
Shounen	It is about Amafuji Ken, who longs to tell his best friend Youshinari Ritsurou how he really feels.
Shounen	In the way of that admission is Ritsurou's girlfriend, Moeko.
Shounen	After dropping out of high school, Ken gets Ritsurou to live with him.
Shounen	The angst begins when Ken sleeps with Moeko to get to Ritsurou.
Shounen	Ogata, a nice and hardworking man, has only one problem... His love for Takasugi, another man.
Shounen	But by telling Takasugi about his feelings, the problem should be gone.
Shounen	Yet another problem arises: Takasugi believes their feelings are too alike and that they therefore can't be together.
Shounen	But who knows what can happen when two men in love go away on a vacation together—both determined to win the seducing game.
Shounen	Five supernatural factions have been fighting against each other for who knows how many centuries, with the beginning of Aquarian Age always in mind.
Shounen	Kyouta, soon begins to see visions of mystical girls fighting, except they do exist.
Shounen	Soon he and his girlfriend Yoriko become involved and the battle for Earth and Aquarian Age lies in their hands.
Shounen	As a baby Jiro was delivered to his foster parents by a massive oni, who said he would return for Jiro in 15 years.
Shounen	When the time comes Jiro must contend with enemy oni, dark cultists, and their minions while attempting to protect both his parents and girlfriend from their depredations.
Shounen	Ultimately he must embark on a journey through the past, future, and other dimensions to embrace his destiny as Shuten Doji reborn.
Shounen	When aviation mechanic (and anime fanboy) Takuya Isurugi is transferred to the 801st Tactical Training Squadron, he gets more than he bargained for.
Shounen	Moderated by hard-headed veteran ace Mitsuru Konishi, the "Airbats" are an all-female aerial acrobatic team consisting of loose cannons Miyuki Haneda and Arisa Mitaka, karaoke freak and gambling genius Sakura Saginomiya, and junk food lover Yoko Shimorenjaku.
Shounen	Both Haneda and Mitaka do not get along with each other, and their rivalry worsens when they both fall for Isurugi.
Shounen	But with the entire JASDF having doubts about the team, the Airbats must work as a team or face total disbandment.
Shounen	The Great Planet is dying, since its Queen is old and powerless... and the universe will perish along with it.
Shounen	Princess Aurora of the Moon volunteers to become the new Queen, so she must set out in a dangerous travel... along with her friends and escorts: the powerful Cyborgs Jan Kogo, Sa Jogo and Don Hakka.
Shounen	The story opens on Pirate Zap's ship, where two of his crew, Bonnie and Max, are tired and want to escape, but unfortunately they have no money.
Shounen	Three children were being held captive on the ship overhear them.
Shounen	The eldest, Amanda, who's father was a pro treasure hunter, knows the whereabouts of a great treasure, and offers them a deal.
Shounen	If they help them make a clean escape, they could take all the treasure they wanted.
Shounen	They agree, and the five of them barely escape and make it onto a small island where they meet Luffy and his crew.
Shounen	Unfortunately they were pursued and Luffy and Amanda are captured and brought back to their boss, the head of the Bayan Pirates, who is also after the treasure.
Shounen	Now Luffy and the others must battle the Bayan pirates and find the treasure that Amanda's father had left for his children.
Shounen	Amanda, who has always resented adventure and treasure because her father was constantly gone in search for it, finally understands his feelings.
Shounen	For many years, Ex-Marine Lieutenant Randolph and his troupe have put on a play aboard his ship.
Shounen	Having lost his family to pirates, Randolph wishes to put on plays that will give courage to those who have also lost their loved ones to pirates.
Shounen	Unfortunately, Randolph must retire soon, and he is now giving his last performance.
Shounen	Luffy and his crew come to see the play, and somehow manage to take part in it themselves.
Shounen	But from Randolph's past comes a vengeful subordinate with a diabolical plan who has finally become commander in order to capture Randolph.
Shounen	Luffy and his nakama now must prove to the people that not all pirates are scum, and protect Randolph's final farewell performance from the bitter commander.
Shounen	(aired after Episode 174)
Shounen	In this exhilarating series paying homage to classic 50s era science fiction, the disappearance of revolutionary G-Reaction engines is but the beginning of the ghastly end for mankind.
Shounen	While deranged alien forces prepare a fleet of flying saucers to the invasion of all invasions, teenage geniuses Penny Carter and Billy Kimura join forces with a clandestine secret alliance to save humanity from the extra-terrestrial helmet worms and their tentacles of doom!
Shounen	Avoiding alien attacks and dodging disintegration rays won't be easy, but these courageous kids will have help from above as Ace pilot James and his mentor Cpt.
Shounen	Clayton enter the fray to stave off a threat incomprehensible to mere mortals!
Shounen	After a routine raid, the rookie sky pirate Coud finds a most unusual cargo in his mates' cargo hold: Ren, an "Edel Reid", a race prized by humans for granting special combat power to their partners through "Reacting".
Shounen	He quickly discovers, however, that Ren is even more prized than he expected.
Shounen	The pirate ship is visited by three members of the Edel Reid Complete Protection Agency "Arc Aire", who try to purchase her.
Shounen	When Coud refuses, the ship is suddenly attacked by a mysterious force, and Coud's captain charges him with Ren's protection.
Shounen	Seiya and the rest of the Bronze and Gold Saints who have survived the Sanctuary battle have entered the world of the Dead.
Shounen	They are fighting to get to Hades and defeat him.
Shounen	In ancient times, a group of young men devoted their lives to protecting Athena, the Goddess of Wisdom and War.
Shounen	These men were capable of fighting without weapons—a swing of their fist alone was powerful enough to rip the very sky apart and shatter the earth beneath them.
Shounen	These brave heroes became known as Saints, as they could summon up the power of the Cosmos from within themselves.
Shounen	Now, in present day, a new generation of Saints is about to come forth.
Shounen	The young and spirited Seiya is fighting a tough battle for the Sacred Armor of Pegasus, and he isn't about to let anyone get in the way of him and his prize.
Shounen	Six years of hard work and training pay off with his victory and new title as one of Athena's Saints.
Shounen	But Seiya's endeavor doesn't end there.
Shounen	In fact, plenty of perils and dangerous enemies face him and the rest of the Saints throughout the series.
Shounen	What new quests await the heroes of the epic Saint Seiya saga?
Shounen	Sun God Apollo the brother of Athena is here to take Athena back to heaven and taking over the sanctuary.
Shounen	He revived the deceased gold saints and use them and a few god saints as bodyguards.
Shounen	But Athena did not obey him, Apollo had no choice but send her to hell.
Shounen	On the otherhand, the bronze saints are on their way to save Athena.
Shounen	Eris is the goddess of chaos and uses the body of Elien, who is a friend of Hyoga, to revive herself.
Shounen	She obtains the golden apple to drain Athena's life energy to make her ressurection complete and to be able to turn the world in a place filled with chaos.
Shounen	But to be able to attack Eris, Seiya and his friends will first have to defeat the Ghost Knights.
Shounen	Hades is planning to take over the world, to achieve that goal, he sends out deceased Gold Saints to take Athena's head.
Shounen	Seiya and the other Bronze Saints come to help but their help isn't appreciated by the remaining Gold Saints that are still alive.
Shounen	In northern Europe, the reincarnation of Odin, Dolbar, rules supreme.
Shounen	One day, Hyoga rescues a man in Siberia so warns him about trouble in the Asgard.
Shounen	Athena goes out to investigate and sends Hyoga in advance but when she and the others arrive at the Asgard, Hyoga is nowhere to be found.
Shounen	When Dolbar captures Athena to take control of the sanctuary, the bronze saints try to help her but are attacked by the God Warriors.
Shounen	After the Saints' victory against Hades, Seiya is left wounded and motionless in a wheel chair with no possible chance of recovery.
Shounen	Athena's sister Artemis, the Virgin Goddess of the Moon and twin sister of Apollo, makes an elaborate proposal - to restore Seiya's physical health in exchange for the supremacy of Sanctuary.
Shounen	Athena accepts and Artemis and her "Knights of the Sky" swiftly take control of Sanctuary.
Shounen	Now Seiya and his fellow Bronze Saints combat the forces of Zeus to regain their homeland but it will not be so easy.
Shounen	Bronze Saints Hydra Ichi and Unicorn Jabu, and Silver Saint Ophiuchus Shaina have join forces with Artemis and Apollo.
Shounen	Lucifer has been awoken from his eternal slumber by the spirits of Eris, Abel and Poseidon.
Shounen	He has come to kill Athena and fulfill his heart's burning desire: becoming the strongest of all the gods.
Shounen	Kyattou Ninden Teyande takes place in the city of Little Tokyo, a meld of feudal and modern Japanese culture, whose citizens are walking, talking animals.
Shounen	When the head palace guard catches wind that the corrupt prime minister Seymour Cheese decides to become emperor and take over Little Tokyo, he knows that only one group can save Little Tokyo: the owners of a local pizza joint, the Pizza Cats!
Shounen	Serving delicious pizza by day, this trio's true occupation is meowvelous warriors of justice!
Shounen	The Samurai Pizza Cats will do whatever it takes to protect Little Tokyo!
Shounen	A.D. 2089 - 80 years have passed since Space War I changed the lives of both human and Zentraedi races.
Shounen	Both races are at peace on Earth when a new alien race called the "Marduk" appear within the Solar System.
Shounen	While covering the first battle between the U.N. Spacy and the Marduk fleet, SNN rookie reporter Hibiki Kanzaki discovers Ishtar, an "Emulator" that enhances the Marduk's combat abilities through singing.
Shounen	Hibiki brings Ishtar to Earth to teach her the values of life and culture.
Shounen	Together with ace Valkyrie pilot Silvie Gena, Hibiki and Ishtar must find a way to save Earth from total destruction at the hands of the Marduk leader Ingues.
Shounen	Thousands of years ago, the evil emperor Talpa attempted to conquer the Earth.
Shounen	Defeated, he was banished to the Nether Realm and his armor was divided into 9 separate suits.
Shounen	Now, he has returned to conquer Earth, having reclaimed 4 of the suits.
Shounen	The other 5 are in the possesion of those who are the only hope of stopping him: The Ronin Warriors.
Shounen	Although Talpa has been defeated, the Warriors don't get much of a break.
Shounen	As they celebrate Ryo's birthday party, the news tells them of a strange killer in samurai armor wreaking havoc in New York.
Shounen	And the armor looks very familiar.
Shounen	Now, they will have to battle the ancient sorcerer Shikaisen for Sage's life!
Shounen	A strange, silent warrior appears.
Shounen	When the Inferno armor is summoned to battle him, the mysterious warrior calls forth his own armor—a black copy of the Inferno armor!
Shounen	Now, the warriors will find themselves half a world away fighting once more to save humanity, but this time, from their own armor!
Shounen	A 300-year-old book is discovered which chronicles the adventures of the legendary Samurai Troopers… centuries before they happen!
Shounen	But what does this mean?
Shounen	Are the Troopers merely puppets in some cosmic play, acting out parts?
Shounen	Who is this mysterious Suzunagi, a mysterious girl who entices each of the warriors with their hearts’ desire - salvation, new armors, freedom from a life of fighting.
Shounen	Why is she so interested in the troopers and their armors?
Shounen	An apprentice shinigami (Japanese Death God), Risky, is determined to take Moe's life.
Shounen	However, Risky is magically joined with an apprentice angel, Safety, so Risky turns into Safety whenever someone says something nice.
Shounen	As an apprentice shinigami can only take someone's life when that person is really depressed, Risky has quite a problem taking Moe's soul, while dealing with Safety, who often cheers Moe up.
Shounen	Shu is from Datania, a country that makes young children work.
Shounen	He and his friends were trying to escape when they met the Returners.
Shounen	The Returners are some kind of rebels to Datania.
Shounen	Shu goes with the Returners to fight Zero, Nines, and his men who are after DT, a special substance inside humans.
Shounen	The Uraharajuku Boarders may have been knocked out of the Kantou Tournament, but a mysterious proposition from a mysterious man may influence the Governor, a graduate of Uraharajuku High School, to allow Uraharajuku to play Sena Kobayakawa and the Deimon Devilbats in the equally mysterious Golden Bowl, whose winner will seemingly receive a place in the Kantou Tournament.
Shounen	However, when Sena and company arrive at the field, they find the Golden Bowl may be something they didn't bargain for against opponents they may not be able to beat.
Shounen	Aoki Densetsu Shoot!
Shounen	(Legendary Blue Shot!)
Shounen	or also known as just "Shoot!
